name_o;naptanid_o;name_d;naptanid_d;Mode
514;910GBARKING;1404;910GACTNCTL;overground
522;910GBLCHSRD;1404;910GACTNCTL;overground
1437;910GBRBY;1404;910GACTNCTL;overground
1438;910GBRBYPK;1404;910GACTNCTL;overground
1395;910GBUSHYDC;1404;910GACTNCTL;overground
6926;910GCLAPTON;1404;910GACTNCTL;overground
1439;910GCLDNNRB;1404;910GACTNCTL;overground
1440;910GCMDNRD;1404;910GACTNCTL;overground
788;910GCNDAW;1404;910GACTNCTL;overground
1441;910GCNNB;1404;910GACTNCTL;overground
7406;910GCROUCHH;1404;910GACTNCTL;overground
1442;910GCRPNDPK;1404;910GACTNCTL;overground
5356;910GCRYSTLP;1404;910GACTNCTL;overground
1443;910GDALS;1404;910GACTNCTL;overground
1429;910GDALSKLD;1404;910GACTNCTL;overground
5421;910GDENMRKH;1404;910GACTNCTL;overground
6941;910GEDMNGRN;1404;910GACTNCTL;overground
1444;910GEUSTON;1404;910GACTNCTL;overground
1445;910GFNCHLYR;1404;910GACTNCTL;overground
591;910GGNRSBRY;1404;910GACTNCTL;overground
1409;910GGOSPLOK;1404;910GACTNCTL;overground
6977;910GHACKNYC;1404;910GACTNCTL;overground
6978;910GHACKNYW;1404;910GACTNCTL;overground
1022;910GHAGGERS;1404;910GACTNCTL;overground
596;910GHARLSDN;1404;910GACTNCTL;overground
1434;910GHEDSTNL;1404;910GACTNCTL;overground
603;910GHGHI;1404;910GACTNCTL;overground
6919;910GHGHMSPK;1404;910GACTNCTL;overground
1413;910GHMPSTDH;1404;910GACTNCTL;overground
6979;910GHOMRTON;1404;910GACTNCTL;overground
1023;910GHOXTON;1404;910GACTNCTL;overground
7401;910GHRGYGL;1404;910GACTNCTL;overground
597;910GHROW;1404;910GACTNCTL;overground
1398;910GHTCHEND;1404;910GACTNCTL;overground
1448;910GKENR;1404;910GACTNCTL;overground
617;910GKENSLG;1404;910GACTNCTL;overground
621;910GKEWGRDN;1404;910GACTNCTL;overground
1415;910GKLBRNHR;1404;910GACTNCTL;overground
1449;910GKNTSHTW;1404;910GACTNCTL;overground
620;910GKTON;1404;910GACTNCTL;overground
7402;910GLEYTNMR;1404;910GACTNCTL;overground
7403;910GLYTNSHR;1404;910GACTNCTL;overground
5345;910GNEWXGTE;1404;910GACTNCTL;overground
5150;910GNWCRELL;1404;910GACTNCTL;overground
659;910GNWEMBLY;1404;910GACTNCTL;overground
5424;910GPCKHMQD;1404;910GACTNCTL;overground
680;910GQPRK;1404;910GACTNCTL;overground
686;910GRICHMND;1404;910GACTNCTL;overground
1452;910GSACTON;1404;910GACTNCTL;overground
1082;910GSHADWEL;1404;910GACTNCTL;overground
1451;910GSHMPSTD;1404;910GACTNCTL;overground
1024;910GSHRDHST;1404;910GACTNCTL;overground
709;910GSKENTON;1404;910GACTNCTL;overground
719;910GSTFD;1404;910GACTNCTL;overground
717;910GSTNBGPK;1404;910GACTNCTL;overground
7404;910GSTOTNHM;1404;910GACTNCTL;overground
1083;910GSURREYQ;1404;910GACTNCTL;overground
6952;910GTURKYST;1404;910GACTNCTL;overground
1524;910GUPRHLWY;1404;910GACTNCTL;overground
1455;910GWATFDHS;1404;910GACTNCTL;overground
1402;910GWATFDJ;1404;910GACTNCTL;overground
763;910GWCHAPEL;1404;910GACTNCTL;overground
7467;910GWDGRNPK;1404;910GACTNCTL;overground
6956;910GWHHRTLA;1404;910GACTNCTL;overground
1421;910GWHMDSTD;1404;910GACTNCTL;overground
766;910GWLSDJHL;1404;910GACTNCTL;overground
742;910GWLTWCEN;1404;910GACTNCTL;overground
751;910GWMBY;1404;910GACTNCTL;overground
5404;910GBROCKLY;5397;910GANERLEY;overground
5595;910GCLPHMJC;5397;910GANERLEY;overground
1440;910GCMDNRD;5397;910GANERLEY;overground
788;910GCNDAW;5397;910GANERLEY;overground
1441;910GCNNB;5397;910GANERLEY;overground
1443;910GDALS;5397;910GANERLEY;overground
1429;910GDALSKLD;5397;910GANERLEY;overground
5421;910GDENMRKH;5397;910GANERLEY;overground
5362;910GFORESTH;5397;910GANERLEY;overground
6977;910GHACKNYC;5397;910GANERLEY;overground
1022;910GHAGGERS;5397;910GANERLEY;overground
603;910GHGHI;5397;910GANERLEY;overground
1413;910GHMPSTDH;5397;910GANERLEY;overground
6979;910GHOMRTON;5397;910GANERLEY;overground
5418;910GHONROPK;5397;910GANERLEY;overground
1023;910GHOXTON;5397;910GANERLEY;overground
5345;910GNEWXGTE;5397;910GANERLEY;overground
5376;910GNORWDJ;5397;910GANERLEY;overground
5378;910GPENEW;5397;910GANERLEY;overground
1039;910GRTHERHI;5397;910GANERLEY;overground
1082;910GSHADWEL;5397;910GANERLEY;overground
1024;910GSHRDHST;5397;910GANERLEY;overground
1083;910GSURREYQ;5397;910GANERLEY;overground
5437;910GSYDENHM;5397;910GANERLEY;overground
1085;910GWAPPING;5397;910GANERLEY;overground
763;910GWCHAPEL;5397;910GANERLEY;overground
5411;910GWCROYDN;5397;910GANERLEY;overground
1404;910GACTNCTL;514;910GBARKING;overground
6913;910GBHILLPK;514;910GBARKING;overground
522;910GBLCHSRD;514;910GBARKING;overground
1437;910GBRBY;514;910GBARKING;overground
1438;910GBRBYPK;514;910GBARKING;overground
6958;910GBRUCGRV;514;910GBARKING;overground
1395;910GBUSHYDC;514;910GBARKING;overground
6814;910GCHESHNT;514;910GBARKING;overground
6914;910GCHINGFD;514;910GBARKING;overground
6926;910GCLAPTON;514;910GBARKING;overground
1439;910GCLDNNRB;514;910GBARKING;overground
1440;910GCMDNRD;514;910GBARKING;overground
7406;910GCROUCHH;514;910GBARKING;overground
1442;910GCRPNDPK;514;910GBARKING;overground
9586;910GCSEAH;514;910GBARKING;overground
1429;910GDALSKLD;514;910GBARKING;overground
6941;910GEDMNGRN;514;910GBARKING;overground
6959;910GENFLDTN;514;910GBARKING;overground
1445;910GFNCHLYR;514;910GBARKING;overground
591;910GGNRSBRY;514;910GBARKING;overground
1409;910GGOSPLOK;514;910GBARKING;overground
6977;910GHACKNYC;514;910GBARKING;overground
6867;910GHAKNYNM;514;910GBARKING;overground
596;910GHARLSDN;514;910GBARKING;overground
6919;910GHGHMSPK;514;910GBARKING;overground
1413;910GHMPSTDH;514;910GBARKING;overground
6979;910GHOMRTON;514;910GBARKING;overground
7401;910GHRGYGL;514;910GBARKING;overground
597;910GHROW;514;910GBARKING;overground
618;910GKENOLYM;514;910GBARKING;overground
1448;910GKENR;514;910GBARKING;overground
617;910GKENSLG;514;910GBARKING;overground
621;910GKEWGRDN;514;910GBARKING;overground
1449;910GKNTSHTW;514;910GBARKING;overground
7402;910GLEYTNMR;514;910GBARKING;overground
7403;910GLYTNSHR;514;910GBARKING;overground
659;910GNWEMBLY;514;910GBARKING;overground
686;910GRICHMND;514;910GBARKING;overground
1452;910GSACTON;514;910GBARKING;overground
6947;910GSBURY;514;910GBARKING;overground
9587;910GSHPDSB;514;910GBARKING;overground
6972;910GSIVRST;514;910GBARKING;overground
6934;910GSTKNWNG;514;910GBARKING;overground
717;910GSTNBGPK;514;910GBARKING;overground
7404;910GSTOTNHM;514;910GBARKING;overground
6949;910GTHBLDSG;514;910GBARKING;overground
6952;910GTURKYST;514;910GBARKING;overground
1524;910GUPRHLWY;514;910GBARKING;overground
1402;910GWATFDJ;514;910GBARKING;overground
7467;910GWDGRNPK;514;910GBARKING;overground
6954;910GWDST;514;910GBARKING;overground
6956;910GWHHRTLA;514;910GBARKING;overground
1421;910GWHMDSTD;514;910GBARKING;overground
766;910GWLSDJHL;514;910GBARKING;overground
7407;910GWLTHQRD;514;910GBARKING;overground
751;910GWMBY;514;910GBARKING;overground
7408;910GWNSTDPK;514;910GBARKING;overground
514;910GBARKING;6913;910GBHILLPK;overground
1437;910GBRBY;6913;910GBHILLPK;overground
6958;910GBRUCGRV;6913;910GBHILLPK;overground
6961;910GBTHNLGR;6913;910GBHILLPK;overground
6962;910GCAMHTH;6913;910GBHILLPK;overground
6814;910GCHESHNT;6913;910GBHILLPK;overground
5595;910GCLPHMJC;6913;910GBHILLPK;overground
1440;910GCMDNRD;6913;910GBHILLPK;overground
6941;910GEDMNGRN;6913;910GBHILLPK;overground
6959;910GENFLDTN;6913;910GBHILLPK;overground
591;910GGNRSBRY;6913;910GBHILLPK;overground
1409;910GGOSPLOK;6913;910GBHILLPK;overground
6978;910GHACKNYW;6913;910GBHILLPK;overground
6867;910GHAKNYNM;6913;910GBHILLPK;overground
6919;910GHGHMSPK;6913;910GBHILLPK;overground
1413;910GHMPSTDH;6913;910GBHILLPK;overground
6979;910GHOMRTON;6913;910GBHILLPK;overground
618;910GKENOLYM;6913;910GBHILLPK;overground
621;910GKEWGRDN;6913;910GBHILLPK;overground
7402;910GLEYTNMR;6913;910GBHILLPK;overground
6965;910GLIVST;6913;910GBHILLPK;overground
6966;910GLONFLDS;6913;910GBHILLPK;overground
7403;910GLYTNSHR;6913;910GBHILLPK;overground
6967;910GRCTRYRD;6913;910GBHILLPK;overground
686;910GRICHMND;6913;910GBHILLPK;overground
698;910GSEVNSIS;6913;910GBHILLPK;overground
6972;910GSIVRST;6913;910GBHILLPK;overground
719;910GSTFD;6913;910GBHILLPK;overground
6934;910GSTKNWNG;6913;910GBHILLPK;overground
6968;910GSTMFDHL;6913;910GBHILLPK;overground
755;910GWBRMPTN;6913;910GBHILLPK;overground
7467;910GWDGRNPK;6913;910GBHILLPK;overground
6954;910GWDST;6913;910GBHILLPK;overground
6956;910GWHHRTLA;6913;910GBHILLPK;overground
766;910GWLSDJHL;6913;910GBHILLPK;overground
7408;910GWNSTDPK;6913;910GBHILLPK;overground
1404;910GACTNCTL;522;910GBLCHSRD;overground
514;910GBARKING;522;910GBLCHSRD;overground
1437;910GBRBY;522;910GBLCHSRD;overground
1438;910GBRBYPK;522;910GBLCHSRD;overground
1439;910GCLDNNRB;522;910GBLCHSRD;overground
1440;910GCMDNRD;522;910GBLCHSRD;overground
7406;910GCROUCHH;522;910GBLCHSRD;overground
9586;910GCSEAH;522;910GBLCHSRD;overground
1445;910GFNCHLYR;522;910GBLCHSRD;overground
591;910GGNRSBRY;522;910GBLCHSRD;overground
1409;910GGOSPLOK;522;910GBLCHSRD;overground
596;910GHARLSDN;522;910GBLCHSRD;overground
1413;910GHMPSTDH;522;910GBLCHSRD;overground
7401;910GHRGYGL;522;910GBLCHSRD;overground
597;910GHROW;522;910GBLCHSRD;overground
618;910GKENOLYM;522;910GBLCHSRD;overground
1448;910GKENR;522;910GBLCHSRD;overground
617;910GKENSLG;522;910GBLCHSRD;overground
621;910GKEWGRDN;522;910GBLCHSRD;overground
1449;910GKNTSHTW;522;910GBLCHSRD;overground
620;910GKTON;522;910GBLCHSRD;overground
7402;910GLEYTNMR;522;910GBLCHSRD;overground
7403;910GLYTNSHR;522;910GBLCHSRD;overground
659;910GNWEMBLY;522;910GBLCHSRD;overground
686;910GRICHMND;522;910GBLCHSRD;overground
1452;910GSACTON;522;910GBLCHSRD;overground
9587;910GSHPDSB;522;910GBLCHSRD;overground
717;910GSTNBGPK;522;910GBLCHSRD;overground
7404;910GSTOTNHM;522;910GBLCHSRD;overground
1524;910GUPRHLWY;522;910GBLCHSRD;overground
1455;910GWATFDHS;522;910GBLCHSRD;overground
755;910GWBRMPTN;522;910GBLCHSRD;overground
7467;910GWDGRNPK;522;910GBLCHSRD;overground
1421;910GWHMDSTD;522;910GBLCHSRD;overground
766;910GWLSDJHL;522;910GBLCHSRD;overground
7407;910GWLTHQRD;522;910GBLCHSRD;overground
751;910GWMBY;522;910GBLCHSRD;overground
7408;910GWNSTDPK;522;910GBLCHSRD;overground
1404;910GACTNCTL;1437;910GBRBY;overground
514;910GBARKING;1437;910GBRBY;overground
6913;910GBHILLPK;1437;910GBRBY;overground
522;910GBLCHSRD;1437;910GBRBY;overground
1438;910GBRBYPK;1437;910GBRBY;overground
6958;910GBRUCGRV;1437;910GBRBY;overground
1395;910GBUSHYDC;1437;910GBRBY;overground
6814;910GCHESHNT;1437;910GBRBY;overground
6914;910GCHINGFD;1437;910GBRBY;overground
6926;910GCLAPTON;1437;910GBRBY;overground
1439;910GCLDNNRB;1437;910GBRBY;overground
5595;910GCLPHMJC;1437;910GBRBY;overground
1440;910GCMDNRD;1437;910GBRBY;overground
1441;910GCNNB;1437;910GBRBY;overground
7406;910GCROUCHH;1437;910GBRBY;overground
5356;910GCRYSTLP;1437;910GBRBY;overground
9586;910GCSEAH;1437;910GBRBY;overground
1443;910GDALS;1437;910GBRBY;overground
1429;910GDALSKLD;1437;910GBRBY;overground
5421;910GDENMRKH;1437;910GBRBY;overground
6941;910GEDMNGRN;1437;910GBRBY;overground
6959;910GENFLDTN;1437;910GBRBY;overground
1445;910GFNCHLYR;1437;910GBRBY;overground
591;910GGNRSBRY;1437;910GBRBY;overground
1409;910GGOSPLOK;1437;910GBRBY;overground
6977;910GHACKNYC;1437;910GBRBY;overground
6978;910GHACKNYW;1437;910GBRBY;overground
1022;910GHAGGERS;1437;910GBRBY;overground
596;910GHARLSDN;1437;910GBRBY;overground
603;910GHGHI;1437;910GBRBY;overground
1413;910GHMPSTDH;1437;910GBRBY;overground
6979;910GHOMRTON;1437;910GBRBY;overground
1023;910GHOXTON;1437;910GBRBY;overground
7401;910GHRGYGL;1437;910GBRBY;overground
597;910GHROW;1437;910GBRBY;overground
1398;910GHTCHEND;1437;910GBRBY;overground
618;910GKENOLYM;1437;910GBRBY;overground
1448;910GKENR;1437;910GBRBY;overground
621;910GKEWGRDN;1437;910GBRBY;overground
1449;910GKNTSHTW;1437;910GBRBY;overground
620;910GKTON;1437;910GBRBY;overground
7402;910GLEYTNMR;1437;910GBRBY;overground
7403;910GLYTNSHR;1437;910GBRBY;overground
659;910GNWEMBLY;1437;910GBRBY;overground
5424;910GPCKHMQD;1437;910GBRBY;overground
5423;910GPCKHMRY;1437;910GBRBY;overground
686;910GRICHMND;1437;910GBRBY;overground
1452;910GSACTON;1437;910GBRBY;overground
6947;910GSBURY;1437;910GBRBY;overground
1082;910GSHADWEL;1437;910GBRBY;overground
9587;910GSHPDSB;1437;910GBRBY;overground
1024;910GSHRDHST;1437;910GBRBY;overground
6972;910GSIVRST;1437;910GBRBY;overground
709;910GSKENTON;1437;910GBRBY;overground
719;910GSTFD;1437;910GBRBY;overground
6973;910GSTJMSST;1437;910GBRBY;overground
717;910GSTNBGPK;1437;910GBRBY;overground
7404;910GSTOTNHM;1437;910GBRBY;overground
6952;910GTURKYST;1437;910GBRBY;overground
1524;910GUPRHLWY;1437;910GBRBY;overground
1455;910GWATFDHS;1437;910GBRBY;overground
1402;910GWATFDJ;1437;910GBRBY;overground
755;910GWBRMPTN;1437;910GBRBY;overground
763;910GWCHAPEL;1437;910GBRBY;overground
7467;910GWDGRNPK;1437;910GBRBY;overground
6954;910GWDST;1437;910GBRBY;overground
6956;910GWHHRTLA;1437;910GBRBY;overground
1421;910GWHMDSTD;1437;910GBRBY;overground
766;910GWLSDJHL;1437;910GBRBY;overground
7407;910GWLTHQRD;1437;910GBRBY;overground
751;910GWMBY;1437;910GBRBY;overground
7408;910GWNSTDPK;1437;910GBRBY;overground
1404;910GACTNCTL;1438;910GBRBYPK;overground
514;910GBARKING;1438;910GBRBYPK;overground
522;910GBLCHSRD;1438;910GBRBYPK;overground
1437;910GBRBY;1438;910GBRBYPK;overground
6926;910GCLAPTON;1438;910GBRBYPK;overground
1439;910GCLDNNRB;1438;910GBRBYPK;overground
5595;910GCLPHMJC;1438;910GBRBYPK;overground
1440;910GCMDNRD;1438;910GBRBYPK;overground
788;910GCNDAW;1438;910GBRBYPK;overground
1441;910GCNNB;1438;910GBRBYPK;overground
7406;910GCROUCHH;1438;910GBRBYPK;overground
9586;910GCSEAH;1438;910GBRBYPK;overground
1429;910GDALSKLD;1438;910GBRBYPK;overground
5421;910GDENMRKH;1438;910GBRBYPK;overground
1445;910GFNCHLYR;1438;910GBRBYPK;overground
591;910GGNRSBRY;1438;910GBRBYPK;overground
1409;910GGOSPLOK;1438;910GBRBYPK;overground
6977;910GHACKNYC;1438;910GBRBYPK;overground
6978;910GHACKNYW;1438;910GBRBYPK;overground
1022;910GHAGGERS;1438;910GBRBYPK;overground
596;910GHARLSDN;1438;910GBRBYPK;overground
603;910GHGHI;1438;910GBRBYPK;overground
1413;910GHMPSTDH;1438;910GBRBYPK;overground
6979;910GHOMRTON;1438;910GBRBYPK;overground
1023;910GHOXTON;1438;910GBRBYPK;overground
7401;910GHRGYGL;1438;910GBRBYPK;overground
597;910GHROW;1438;910GBRBYPK;overground
618;910GKENOLYM;1438;910GBRBYPK;overground
1448;910GKENR;1438;910GBRBYPK;overground
621;910GKEWGRDN;1438;910GBRBYPK;overground
1449;910GKNTSHTW;1438;910GBRBYPK;overground
620;910GKTON;1438;910GBRBYPK;overground
7402;910GLEYTNMR;1438;910GBRBYPK;overground
7403;910GLYTNSHR;1438;910GBRBYPK;overground
659;910GNWEMBLY;1438;910GBRBYPK;overground
5424;910GPCKHMQD;1438;910GBRBYPK;overground
5423;910GPCKHMRY;1438;910GBRBYPK;overground
680;910GQPRK;1438;910GBRBYPK;overground
686;910GRICHMND;1438;910GBRBYPK;overground
1452;910GSACTON;1438;910GBRBYPK;overground
6947;910GSBURY;1438;910GBRBYPK;overground
1082;910GSHADWEL;1438;910GBRBYPK;overground
9587;910GSHPDSB;1438;910GBRBYPK;overground
1024;910GSHRDHST;1438;910GBRBYPK;overground
709;910GSKENTON;1438;910GBRBYPK;overground
719;910GSTFD;1438;910GBRBYPK;overground
6934;910GSTKNWNG;1438;910GBRBYPK;overground
717;910GSTNBGPK;1438;910GBRBYPK;overground
7404;910GSTOTNHM;1438;910GBRBYPK;overground
1524;910GUPRHLWY;1438;910GBRBYPK;overground
1455;910GWATFDHS;1438;910GBRBYPK;overground
1402;910GWATFDJ;1438;910GBRBYPK;overground
755;910GWBRMPTN;1438;910GBRBYPK;overground
763;910GWCHAPEL;1438;910GBRBYPK;overground
6956;910GWHHRTLA;1438;910GBRBYPK;overground
1421;910GWHMDSTD;1438;910GBRBYPK;overground
766;910GWLSDJHL;1438;910GBRBYPK;overground
7407;910GWLTHQRD;1438;910GBRBYPK;overground
751;910GWMBY;1438;910GBRBYPK;overground
7408;910GWNSTDPK;1438;910GBRBYPK;overground
5397;910GANERLEY;5404;910GBROCKLY;overground
1439;910GCLDNNRB;5404;910GBROCKLY;overground
5301;910GCLPHHS;5404;910GBROCKLY;overground
5595;910GCLPHMJC;5404;910GBROCKLY;overground
1440;910GCMDNRD;5404;910GBROCKLY;overground
788;910GCNDAW;5404;910GBROCKLY;overground
1441;910GCNNB;5404;910GBROCKLY;overground
5356;910GCRYSTLP;5404;910GBROCKLY;overground
9586;910GCSEAH;5404;910GBROCKLY;overground
1443;910GDALS;5404;910GBROCKLY;overground
1429;910GDALSKLD;5404;910GBROCKLY;overground
5421;910GDENMRKH;5404;910GBROCKLY;overground
5362;910GFORESTH;5404;910GBROCKLY;overground
591;910GGNRSBRY;5404;910GBROCKLY;overground
1409;910GGOSPLOK;5404;910GBROCKLY;overground
6977;910GHACKNYC;5404;910GBROCKLY;overground
6978;910GHACKNYW;5404;910GBROCKLY;overground
1022;910GHAGGERS;5404;910GBROCKLY;overground
603;910GHGHI;5404;910GBROCKLY;overground
6919;910GHGHMSPK;5404;910GBROCKLY;overground
1413;910GHMPSTDH;5404;910GBROCKLY;overground
6979;910GHOMRTON;5404;910GBROCKLY;overground
5418;910GHONROPK;5404;910GBROCKLY;overground
1023;910GHOXTON;5404;910GBROCKLY;overground
618;910GKENOLYM;5404;910GBROCKLY;overground
1448;910GKENR;5404;910GBROCKLY;overground
621;910GKEWGRDN;5404;910GBROCKLY;overground
1449;910GKNTSHTW;5404;910GBROCKLY;overground
5345;910GNEWXGTE;5404;910GBROCKLY;overground
5376;910GNORWDJ;5404;910GBROCKLY;overground
5150;910GNWCRELL;5404;910GBROCKLY;overground
5424;910GPCKHMQD;5404;910GBROCKLY;overground
5423;910GPCKHMRY;5404;910GBROCKLY;overground
5378;910GPENEW;5404;910GBROCKLY;overground
686;910GRICHMND;5404;910GBROCKLY;overground
1039;910GRTHERHI;5404;910GBROCKLY;overground
1082;910GSHADWEL;5404;910GBROCKLY;overground
9587;910GSHPDSB;5404;910GBROCKLY;overground
1024;910GSHRDHST;5404;910GBROCKLY;overground
1083;910GSURREYQ;5404;910GBROCKLY;overground
5437;910GSYDENHM;5404;910GBROCKLY;overground
1085;910GWAPPING;5404;910GBROCKLY;overground
755;910GWBRMPTN;5404;910GBROCKLY;overground
763;910GWCHAPEL;5404;910GBROCKLY;overground
5411;910GWCROYDN;5404;910GBROCKLY;overground
766;910GWLSDJHL;5404;910GBROCKLY;overground
5372;910GWNDSWRD;5404;910GBROCKLY;overground
514;910GBARKING;6958;910GBRUCGRV;overground
6913;910GBHILLPK;6958;910GBRUCGRV;overground
1437;910GBRBY;6958;910GBRUCGRV;overground
6961;910GBTHNLGR;6958;910GBRUCGRV;overground
6962;910GCAMHTH;6958;910GBRUCGRV;overground
6814;910GCHESHNT;6958;910GBRUCGRV;overground
1440;910GCMDNRD;6958;910GBRUCGRV;overground
6941;910GEDMNGRN;6958;910GBRUCGRV;overground
6959;910GENFLDTN;6958;910GBRUCGRV;overground
1445;910GFNCHLYR;6958;910GBRUCGRV;overground
6978;910GHACKNYW;6958;910GBRUCGRV;overground
6867;910GHAKNYNM;6958;910GBRUCGRV;overground
6919;910GHGHMSPK;6958;910GBRUCGRV;overground
1413;910GHMPSTDH;6958;910GBRUCGRV;overground
6979;910GHOMRTON;6958;910GBRUCGRV;overground
1449;910GKNTSHTW;6958;910GBRUCGRV;overground
6965;910GLIVST;6958;910GBRUCGRV;overground
6966;910GLONFLDS;6958;910GBRUCGRV;overground
6967;910GRCTRYRD;6958;910GBRUCGRV;overground
6947;910GSBURY;6958;910GBRUCGRV;overground
698;910GSEVNSIS;6958;910GBRUCGRV;overground
6972;910GSIVRST;6958;910GBRUCGRV;overground
719;910GSTFD;6958;910GBRUCGRV;overground
6934;910GSTKNWNG;6958;910GBRUCGRV;overground
6968;910GSTMFDHL;6958;910GBRUCGRV;overground
6949;910GTHBLDSG;6958;910GBRUCGRV;overground
6952;910GTURKYST;6958;910GBRUCGRV;overground
6956;910GWHHRTLA;6958;910GBRUCGRV;overground
766;910GWLSDJHL;6958;910GBRUCGRV;overground
6913;910GBHILLPK;6961;910GBTHNLGR;overground
6958;910GBRUCGRV;6961;910GBTHNLGR;overground
6962;910GCAMHTH;6961;910GBTHNLGR;overground
6814;910GCHESHNT;6961;910GBTHNLGR;overground
6914;910GCHINGFD;6961;910GBTHNLGR;overground
6926;910GCLAPTON;6961;910GBTHNLGR;overground
1439;910GCLDNNRB;6961;910GBTHNLGR;overground
1440;910GCMDNRD;6961;910GBTHNLGR;overground
1441;910GCNNB;6961;910GBTHNLGR;overground
1429;910GDALSKLD;6961;910GBTHNLGR;overground
6941;910GEDMNGRN;6961;910GBTHNLGR;overground
6959;910GENFLDTN;6961;910GBTHNLGR;overground
1409;910GGOSPLOK;6961;910GBTHNLGR;overground
6978;910GHACKNYW;6961;910GBTHNLGR;overground
6867;910GHAKNYNM;6961;910GBTHNLGR;overground
603;910GHGHI;6961;910GBTHNLGR;overground
6919;910GHGHMSPK;6961;910GBTHNLGR;overground
1413;910GHMPSTDH;6961;910GBTHNLGR;overground
6979;910GHOMRTON;6961;910GBTHNLGR;overground
1448;910GKENR;6961;910GBTHNLGR;overground
1449;910GKNTSHTW;6961;910GBTHNLGR;overground
6965;910GLIVST;6961;910GBTHNLGR;overground
6966;910GLONFLDS;6961;910GBTHNLGR;overground
6967;910GRCTRYRD;6961;910GBTHNLGR;overground
686;910GRICHMND;6961;910GBTHNLGR;overground
6947;910GSBURY;6961;910GBTHNLGR;overground
698;910GSEVNSIS;6961;910GBTHNLGR;overground
6972;910GSIVRST;6961;910GBTHNLGR;overground
6973;910GSTJMSST;6961;910GBTHNLGR;overground
6934;910GSTKNWNG;6961;910GBTHNLGR;overground
6968;910GSTMFDHL;6961;910GBTHNLGR;overground
717;910GSTNBGPK;6961;910GBTHNLGR;overground
6949;910GTHBLDSG;6961;910GBTHNLGR;overground
6952;910GTURKYST;6961;910GBTHNLGR;overground
6954;910GWDST;6961;910GBTHNLGR;overground
6956;910GWHHRTLA;6961;910GBTHNLGR;overground
766;910GWLSDJHL;6961;910GBTHNLGR;overground
742;910GWLTWCEN;6961;910GBTHNLGR;overground
1404;910GACTNCTL;1395;910GBUSHYDC;overground
5595;910GCLPHMJC;1395;910GBUSHYDC;overground
1442;910GCRPNDPK;1395;910GBUSHYDC;overground
9586;910GCSEAH;1395;910GBUSHYDC;overground
1429;910GDALSKLD;1395;910GBUSHYDC;overground
1444;910GEUSTON;1395;910GBUSHYDC;overground
591;910GGNRSBRY;1395;910GBUSHYDC;overground
1409;910GGOSPLOK;1395;910GBUSHYDC;overground
6977;910GHACKNYC;1395;910GBUSHYDC;overground
596;910GHARLSDN;1395;910GBUSHYDC;overground
1434;910GHEDSTNL;1395;910GBUSHYDC;overground
603;910GHGHI;1395;910GBUSHYDC;overground
1413;910GHMPSTDH;1395;910GBUSHYDC;overground
597;910GHROW;1395;910GBUSHYDC;overground
1398;910GHTCHEND;1395;910GBUSHYDC;overground
618;910GKENOLYM;1395;910GBUSHYDC;overground
617;910GKENSLG;1395;910GBUSHYDC;overground
621;910GKEWGRDN;1395;910GBUSHYDC;overground
1415;910GKLBRNHR;1395;910GBUSHYDC;overground
1449;910GKNTSHTW;1395;910GBUSHYDC;overground
620;910GKTON;1395;910GBUSHYDC;overground
659;910GNWEMBLY;1395;910GBUSHYDC;overground
680;910GQPRK;1395;910GBUSHYDC;overground
686;910GRICHMND;1395;910GBUSHYDC;overground
1452;910GSACTON;1395;910GBUSHYDC;overground
1451;910GSHMPSTD;1395;910GBUSHYDC;overground
9587;910GSHPDSB;1395;910GBUSHYDC;overground
1024;910GSHRDHST;1395;910GBUSHYDC;overground
709;910GSKENTON;1395;910GBUSHYDC;overground
719;910GSTFD;1395;910GBUSHYDC;overground
717;910GSTNBGPK;1395;910GBUSHYDC;overground
1083;910GSURREYQ;1395;910GBUSHYDC;overground
1455;910GWATFDHS;1395;910GBUSHYDC;overground
1402;910GWATFDJ;1395;910GBUSHYDC;overground
755;910GWBRMPTN;1395;910GBUSHYDC;overground
1421;910GWHMDSTD;1395;910GBUSHYDC;overground
766;910GWLSDJHL;1395;910GBUSHYDC;overground
751;910GWMBY;1395;910GBUSHYDC;overground
6913;910GBHILLPK;6962;910GCAMHTH;overground
6958;910GBRUCGRV;6962;910GCAMHTH;overground
6961;910GBTHNLGR;6962;910GCAMHTH;overground
6814;910GCHESHNT;6962;910GCAMHTH;overground
6914;910GCHINGFD;6962;910GCAMHTH;overground
6926;910GCLAPTON;6962;910GCAMHTH;overground
1439;910GCLDNNRB;6962;910GCAMHTH;overground
1440;910GCMDNRD;6962;910GCAMHTH;overground
1441;910GCNNB;6962;910GCAMHTH;overground
7406;910GCROUCHH;6962;910GCAMHTH;overground
1429;910GDALSKLD;6962;910GCAMHTH;overground
6941;910GEDMNGRN;6962;910GCAMHTH;overground
6959;910GENFLDTN;6962;910GCAMHTH;overground
1409;910GGOSPLOK;6962;910GCAMHTH;overground
6978;910GHACKNYW;6962;910GCAMHTH;overground
6867;910GHAKNYNM;6962;910GCAMHTH;overground
603;910GHGHI;6962;910GCAMHTH;overground
6919;910GHGHMSPK;6962;910GCAMHTH;overground
1413;910GHMPSTDH;6962;910GCAMHTH;overground
1448;910GKENR;6962;910GCAMHTH;overground
1449;910GKNTSHTW;6962;910GCAMHTH;overground
6965;910GLIVST;6962;910GCAMHTH;overground
